"@magichat wacko is okay. My complaint is that its only a little flat tasting. Bring back hocus pocus ","0"
"@microsoft_cares game session full ","0"
"is working on my stupid paper ","0"
"@Dog_Crazy central california. him and our grandparents used to live here, but they moved out there. we miss him around a lot ","0"
"Hey twitterverse @boomstone is picking on me! Yet again, he called me FAT and said I couldn't tie my shoes!  Said I couldn't read either!","0"
"@paganmama You live in wonderland... my family calls me a hippie... very anti-BF  #clothdiapers","0"
"I am so confused  Why is love so complicated? How much do I really have to sacrifice?","0"
"I should be okay... well at least until tomorrow comes ","0"
"@SincereMusic well u left me  where were u? I like your new pic, lookin smooth LOL","0"
"@tham82 now why would that be? ","0"
"Very short best-of vid of Famous People Players, only good one on YT  http://bit.ly/194gFN","0"
"Ok I been putting off the laundry lemme get this done, I ahvent even packed yet ","0"
"@iGrace There isn't one on Last.fm for sure ","0"
"Wish I could see @selenagomez in sonny with a chance!! But I can't ","0"
"Stupid Twitter won't work with my pictures  can't upload my profile pic ...&quot;facedesk&quot;","0"
"Checkup on the shoes @zbreezy couldnt find them ","0"
"is pretty hurt... just need you here.. and your not... as usual ","0"
"@YoBoiNewnue--(sigh) I know right and I got yo text late yesterday ","0"
"Restored my lappy to factory settings.  Still can't connect to wireless.  ","0"
"Great.  My computer is seriously &quot;infected&quot; with something.  That's what I get for looking at all those pictures of RPattz and KStew.  ","0"
"@thembithembi that makes me sad. And scared about my prospects as a freelancer trying to make her way in the world. Man, things are rough ","0"
"so bored!!! ","0"
"@hef_a_roni We FOUND YOU!!!! Thanks to @LuvToSparkLe, but now i can't find a link to heart you  may be you can't if there are no items","0"
"@arch3type heck no! i'm no gambler, i can't bare to loose my money ","0"
"Is still awake and can now hear the birds ","0"
"@Leanne416 what kind is she? I cant see from my phone ","0"
"No MMS for iPhone 1st geners such as myself? Not fucking cool Apple. ","0"
"time differences suck a lot ","0"
"I think iam done with getting this ready for today! I'am home alone  and getting hungry!","0"
"Testing out a new Twitter app for my Blackberry. Sorry to spam your feed. ","0"
"Hey @twisource noooo don't stop!!! i'm slow and i just got here   (Imprint LIVE! live &gt; http://ustre.am/14PY)","0"
"@stephaniepratt most definitely! Just watched heidi and spencer on I'm a celebrity. I feel bad for them ","0"
"If you liked twitter background images you wouldn't be home now ","0"
"The net is down so I might not get 2hear my daughter play  Oh well, just have 2wait till I can hear the real thing!","0"
"Congrats class of 09!! Wish i coulda been at the graduation tonight. We'll miss you ","0"
"I guess I'm on the Thunder Diet..  I wanted to go get ice cream but now there's a thunder storm and I'm too scared to go outside. ","0"
"Doze off while uploading the files.. ","0"
"U r funny. I happen to have many, almost half of all my stuff is from CB. They closed the store nearby. ","0"
"@DumbyLove  still love you...","0"
"Dammit, Just tried to  get into 1v100, but the game is full. ","0"
"@MariaIsaza I DON'T KNOW! I'm going to miss her so much! ","0"
"NOOOOOOOOOOOOOOOOOO! IAN CRAWFORD, YOU CAN'T LEAVE THE CAB! ","0"
"@lfangonilo I am so up but I don't think i can! ","0"
"It's just gonna be Kate Plus 8 now... ","0"
"Is missing james and wish i was with him right mow  ","0"
"@gingeriswriting I just laughed when I read about your double injury..I'm not very nice ","0"
"Jesus news.com.au thanks for depressing the fuck out of me with that 'boy in a bag' story  ","0"
"Writin' more offers tonight, but just got outbid on one from yesterday ","0"
"is failing at reaching dark angel bamf status tonight ","0"
"so kelly is leaving me ?  *tear*","0"
"Spent the evening arguing with Charter tech support. What a fun night this has been ","0"
"Sitting at my cousin's high school graduation.... So boring ","0"
"is it sad that i am totally bummed out that &quot;medium&quot; is moving to cbs?  the show is shit, but i love it ","0"
"No way! Life size is on disney at eight and i have to read instead! Not fair ","0"
"@PetiteSam @AngryAngMo Seems Senegal has found what could be Air France flight 447 wreckage within its national waters ","0"
"Another night of fail sleep. I just can't get warm ","0"
"@morganpressel HAAaa!!!! I really have no idea   Gonna bed good nite !!!","0"
"and the migraines return... ","0"
"@twittsted Yeah I know...but they're only going to be here for one night   I am determined to get some facetime...lol","0"
"that twich @tleebbyy passed my and tweets  my victory was sort lived","0"
"@_Katie__ hope he feels better! That sucks sooo bad! Poor guy! If he starts getting sick, take him to ER asap! ","0"
"@chellealistic I knooow. It completely breaks my heart. ","0"
"@drealaflare i got sum bad news 4 ya.. Its hard 2 believe but i sucked ass in bball 2day!! Lol.. I couldnt hit a damn shot for shit  lmao","0"
"I wanna play 1 vs 100 on xbox live but the session is full ","0"
"@Ashleybrook128  No  I always liked Tippy, we had some sort of bond, seeing as she hates all human species besides mama young ","0"
"@4hoursstanding Feeling horrible today but I look like a pirate with my eye patch! Eye is still sore!   Hope all is good! Must catch up!","0"
"@TheDrome ...this was a great time - sorry I couldn't stay longer ","0"
"My foot hurts....huhuhu ","0"
"Fuuuck I missed listening to crystal castles. I want them to come back sooo bad ","0"
"I am sooo bored and have nobody to talk too...my usuals have disappeared tonight  ","0"
"@UchiManeLaFlare yea...i'm sure it was ","0"
"@potticus IKR? IT'S TIME FOR ME TO BE IN BED   ","0"
"Thomas fell of the face of the earth ","0"
"I wanted to order really hot chili peppers off the internet but my paypal account is being sketchy and this may take some effort ","0"
"this piece of crap website wouldn't let me log in! they made me think I didn't create my profile when i did!  ...not a good start twitter ","0"
"So much warm ","0"
"@alexlimas09 whats wrong? ","0"
"@theDebbyRyan hi debby. im trying to add your myspace as my friend, but it asks to input your email  .whats your mail?","0"
"I'm not a very good twitterer anymore. Also, my tummy hurts a lot right now  And I never saw the very end of Meet the Robinsons.","0"
"HOLY SHIT! Bad storm. I am currently hugging my /GINORMOUS/ stuffed panda, Tony, and hiding under a blanket. Someone comfort me. ","0"
"@DavidArchie So David, how was Up? I'm really looking forward to watch the movieeee. But it will start showing in Malaysia this August ","0"
"@justincruzKHON thanks, I read this way back. It stopped in front of me at Ala Moana, I dropped my phone, at it was gone. ","0"
"Trying out a new Twitter app for my Blackberry. Sorry to spam your feed. ","0"
"@ebrown2112 I don't have any horny kitties following me... I feel so left out... ","0"
"I pick my nose too much.. ","0"
"8/45 on PokerStars. Paid 7. I HATE going out on bubble. Played well but no luck when I needed it. Damn !!!!!!!!!! Bedtime ","0"
"@dannygokey I can't see your pic    I miss your face. Maybe there is something wrong with my computer...","0"
" can fuck I also have to read NIGHT!!","0"
"My mom is going back to China tomorrow...  Good luck and i love u mom! Have great time in Guangzhou! Hope to see you again soon!","0"
"@Lyzee42 My mom's not a guy ","0"
"Been up with em bein sick since 1am with me not going to bed till 11.45pm too  so beyond tired right now!","0"
"@majornelson game session is full  disappointing","0"
"Ugh   Twitter almost always changes my mood .","0"
"@ddlovato Outch i hope you dont get coal  btw did you SEE taylor launer at the mtv awards !!!!!!!!!!!!!!!!!!!!!!!!!! yeah (spechless)","0"
"@Kangal_Roo They don't take email requests  Crappppp  I'll keep calling hahahah.","0"
"horrible...had the worst day @ work ever, then the BF wants to spend time together, i'm just gettin home since being out since 7 a.m. ","0"
"@dewi still no word  i'll be stuck here forever!","0"
"wondering why one of my best friends went poof.i miss you leah ","0"
"I didn't run today  Tomorrow is gonna be a hard run day.","0"
"Cleaned out the basement and my allergies r goin crazy my eyes r tearin up soo badly n my throat's scratchy ","0"
"@kmilluh awwww! not on your birthday!!!  ","0"
"is back in Decatur missing Samantha SO much... ","0"
"@JREakin   i'm sorry to hear that.","0"
"UPDATE mainframe SET brain=&quot;sleep&quot; WHERE human=&quot;ljhenshall&quot; &amp;&amp; disposition=&quot;exasperated&quot; ","0"
"at home BORED I miss my bestfriend  fuck I don't want friday to come","0"
"@LarryJvK is that you dog? im so sorry ","0"
"I'm stuck at High Court for 3hrs..no one wants to pick me up to go back to the office ","0"
"Ew, creepy: http://psychoticlettersfrommen.blogspot.com/ worse, there are over 500 comments on the most recent post ","0"
"@InEveryWordISay I'm sorry. ","0"
"@ginawittmd - It's that whole roid thing that makes me cringe... ","0"
"done for tonight. educated myself quite a bit on restful interop but not a lot of progress ","0"
"@JennyPie26 4 some reason I am watching it right now  but please don't tell anybody, lol","0"
"And I miss @EMFinley a lot, because she makes everything better ","0"
"just caught up on jon and kate plus 8...  so sad","0"
"Was playing 1 vs 100 until the network kicked me off. Boo.and I was kicking ass. ","0"
"@kmacke was thinking about codestock, but I'll be at the beach. I'll be at codeworks for OLF too... I'll miss 'em both this year ","0"
"@TheAngelForever Well, we didn't get fat overnight (although I swear I did! LOL), and it won't come off quickly. ","0"
"@mdieter you're making me feel bad now  would it make you feel better if i said i don't really mean it and @scyll24 thought it was funny?","0"
"So... I'm not going home yet  I'm out for awhile","0"
"@ThisIsRoTv OH HELLS NAH. i KNOW you didn't just insult the little Mermaid. You best watch yourself girl. Lol jk. But seriously  mean.","0"
"@Along4theRide Well, the Sioux City one will be awesome! You are going to Corn Palace, right? I won't be at the SIoux Cit one ","0"
"@NKOTBmama absolutly. Love to share. Ppl at my house don't care ","0"
"@zombieboi I don't like barely talking to you during the day. ","0"
"damn internet was down for over 30 minutes.  went down right at the beginning of dreaming tree.  ","0"
"Kaitlyn is making me sad with her talk of making Cristiano Ronaldo fat in photo shop ","0"
"@electricalexis Indeed.  I'm just happy for the existence of Pandora. =D","0"
"I lost more followers today  Oh well, fuck 'em if they can't take a joke!","0"
"is numbing her throat with strepsils  ","0"
"god damn just must an EPIc scratch through my laptop ","0"
"Had problems with my eyes all day. This sux! ","0"
"Not feeling too well at all  whole body hurts, no energy...getting some sleep.","0"
"is exhausted and has to make dinner tomorrow ","0"
"@Tambourineguy I want to have another sleepover  hahaha","0"
"@NKAirplay i just got a reply from fish &lt;3  yay at least its a band member not unlike a reply from the guys  if i run into you - joe mac","0"
"i can't stop sneezing. it's miserable feeling. ","0"
"Holy Crap. i am SO hot. ","0"
"@mileycyrus ohhhh..the both of you look gorgeous!! anyhoo.. there's no HM SEASON 4? ","0"
"Who wants to lunch with me? Always so bored during lunch time ","0"
"@AlCastle still ain't over yet - that box also handled SMTP and IMAP services, so they're also getting migrated our other rack tonight. ","0"
"I saw a thing in a magazine about recycling and other stuff...maybe in USA Weekend. I can't remember exactly. ","0"
"#makesnosense Grown men who don't know the definition of foreplay...that hurts. ","0"
"having to deal with painful sunburn ","0"
"@kokupuff ok..a real life new new. i don't see the problem. i mean i ain't grow up destitute either but u couldnt keep me out the hood ","0"
"I has hiccups ","0"
"Still awaiting a call from her interview  keep your fingers crossed. Still looking for a job","0"
"My home looks great. The amazing power of lights &amp; a fish eye lens. Oh yeah, &amp; I live in a beautiful house http://bit.ly/Ih37w #sadtomove ","0"
"ugh my blackberry won't let me click any buttons so i can't even log onto twitter from it  bust","0"
"@majornelson, why can't we get into the beta for 1 vs 100????  We downloaded it, we were there at 7:30... and yet it was too full... ","0"
"this was the longest day of class ever...no really...he didnt let us out until 950!!! ","0"
"@starri228 ohhh men that sucks!  I feel the same! I think I'm gonna fail a stupid and pointless class  îî??î??î?","0"
"@dizzyyet ugh, ikr? such bullshit. it sucks ass ","0"
"@YankeeMegInPHL ur right! I'm being punished  still doesn't helpp...","0"
"My AC is out and I hate my life. I don't even own a fan. ","0"
"@IamSpectacular u act like u cant speak ","0"
